"","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"AF528",0.172479508461207,0.134927650888307,0.0290140714778584,-0.000127860810922534,0.124723998357693,0.508236631399918,0.00153152329200736,0.229613435916658,0.0882659529985493,0.0102210009954645,0.062674355070361,0.113488691832049,0.00702772131751984,0.0165236886627518,0.18213469017975,-0.0188312836220868,0.22306125577098,0.250392961843982,0.759823859090349,0.392520891713472,0.909779564503831,0.844710564806541,0.0387713933503923,0.629442343458629,1,0.762593766110574,0.518498972073633,0.103694151145723,0.127168466303974,0.0462562208025903,0.0492712743291462,0.092940503969684,0.126873383692126,0.292624463840789,-0.333026601616337,0.00982434186423169,0.309308322979121,0.371184072772642,0.0976029548504447,0.0612776247554989,0.0657084026442728,0.165001820970501,0.0616432340407461,0.213881617761998,0.1048322884157,0.0615275066542729,0.365567395720654,0.0224095567014324,0.0853506771496484,0.460836675613261,0.195194127170095,0.316121866667003,0.169265945753167,0.200533503469412,0.139221984764498,0.110084277872616,0.0894794540664148,0.0451918636373177,0.0868381844926915,0.0424334842975022,0.0518632486566783,0.0375788339989837,0.0626262089834062,0.092572509516772
"AF529",0.0331229431013588,0.0130076729334558,0.0358235287748517,0.0498762308811755,0.0644382810134057,0.130024081274121,0.293037766290949,0.262031746102517,0.320024606940687,0.177148142090356,0.144279740017238,0.11058154062306,0.119611680766646,0.159959310087729,0.140860942638419,0.153773811276398,0.0690650632603445,0.144636448286123,0.24199653364352,0.279032086969877,0.528779438671706,0.575801486476256,0.918943289584181,0.93200236571473,0.76611875934285,1,0.654765376431668,0.511059210345144,0.560607630174429,0.555528772667425,0.595070184843179,0.385386665471745,0.209785899795885,0.264927596438426,0.426141737544377,0.469897725791801,0.506198086660605,0.469918719798599,0.490692362358947,0.397323835469057,0.469819216929904,0.346289132916877,0.257110950504691,0.272619581116431,0.268906908913773,0.337289889273493,0.157670638689874,0.207893500303248,0.264954824423991,0.432485493384,0.372607959659726,0.391234594500796,0.608348591642671,0.376936034886417,0.38141650554614,0.299836629944233,0.0569973501369816,0.110396870111949,0.142821404400061,0.17103937041559,0.177218531826946,0.162765212257649,0.241489418345187,0.165134888572256
"AF530",0.010261319232225,0.00871299025318297,0.019271585719525,0.0251526416246187,0.0310210311667161,0.0669254243392397,0.189923391832998,0.177908673037464,0.253023815119085,0.154461522386967,0.133836630474917,0.100816478702528,0.108726364178699,0.15417628690265,0.147756871602476,0.151839712712308,0.0349791586358333,0.111488837834571,0.193120921607256,0.236018410696938,0.470255931101247,0.516425100124432,0.842113740332535,0.900303128104734,0.764724586264645,1,0.699702723995317,0.551926926443022,0.610821996833338,0.644189962136095,0.668340742306319,0.453580690589235,0.174223388646824,0.236194837723461,0.414290449426402,0.467048861129431,0.5004092089043,0.497334610601076,0.5229880886581,0.439872211612313,0.533370860065381,0.373714865087631,0.292011424230473,0.320937132525069,0.292693624955191,0.433902839674905,0.156827348697858,0.217073305182639,0.277874054079355,0.459836586311251,0.416162249419381,0.452175862012788,0.699130036527974,0.425038421107981,0.447907061291192,0.367730352205262,0.0643317160239297,0.123072442590558,0.18204397844482,0.195733529040869,0.213341001933223,0.207784815171416,0.287579230934079,0.206972608213804
"AF531",0.0139582587817703,0.0226338817210327,0.0462268017917408,0.0655765506817794,0.0922449537741508,0.180631284577373,0.38222633123178,0.292949037896616,0.34917391232265,0.178341986049805,0.156007343406064,0.105324794513947,0.117063184788026,0.159810159458905,0.156113863485851,0.145224071844645,0.0491628950137948,0.140425568704972,0.230184031245488,0.288564916655466,0.541458500563265,0.577380579003435,0.91170104669076,0.936485039012897,0.767653603512769,1,0.66218234561446,0.518896093235523,0.55939042376146,0.568721690928853,0.604590650907975,0.391098338259964,0.196923037246971,0.252393151803507,0.440040035131344,0.46175508046256,0.509201553578578,0.495145925764306,0.48941562446514,0.412707191095247,0.485351157162684,0.348029767141149,0.268787844808284,0.291331798167501,0.259500805420425,0.393983575069476,0.160924069089901,0.211263305169043,0.261406794039602,0.442670832188566,0.37722701745312,0.421802883589699,0.637594840385497,0.384396079972436,0.402577266477556,0.316695314244942,0.0651049457085105,0.116311884600711,0.155663675169492,0.175413437380562,0.186417446587438,0.190318677669953,0.254079381544794,0.166259542424458
"AF532",0.0831862194558261,0.0588101866913928,0.205196652731798,0.274243761433103,0.387273116490194,0.661060166086087,1,0.632985671833505,0.472982910867145,0.194118493091078,0.126819047623608,0.0588937393513452,0.0797453396024712,0.0465025094089282,0.0315796264408327,0.0734326147742306,0.0645479973694335,0.114088180709223,0.174266743895398,0.201642255369656,0.329160541438881,0.315067871359666,0.465984144640554,0.362434425177003,0.209228229629539,0.247908135486122,0.096549178806961,0.061691001226476,0.0405839476772962,0.0508298103070771,0.0460051564592549,0.0682643426720834,0.155083320197837,0.159926780277955,0.213806108544209,0.102876742315226,0.102071310414996,0.0550252408651143,0.0581252187156676,0.0520233443959703,0.0750092359075066,0.0326176530332618,0.0581054994959939,-0.0128315124862304,0.00309552692549973,0.0120510488685527,0.0880873318431073,0.0442177946528241,0.0541383067924341,0.0836542265916041,0.0341408704534211,0.0429709961937697,0.0244057079162344,0.0481848668718076,0.0443195220286192,0.0206076205852098,0.0314958884666344,0.0187491161981718,0.0358083413731816,-0.0325995481959945,0.000486092699997519,0.0120227789517121,0.0370609573920008,0.0346377968555367
"AF533",0.0342831933124783,0.0686940281141529,0.0678969951432233,0.0729180867961275,0.14631835119086,0.28800340173535,0.567407075295988,0.420409686441188,0.471258964814772,0.221274618812692,0.184292933808311,0.136026631945017,0.0970657661805965,0.157518640217472,0.146836765560517,0.139002120684747,0.111477938114591,0.227988323783558,0.322053076294985,0.320425619331054,0.641786439559867,0.648876119752469,0.974578396581467,0.926930198685222,0.740765337578199,1,0.621421168874568,0.463261327787334,0.446871061022827,0.412217704123343,0.480885248782138,0.312346041199147,0.297808317832557,0.302372925117253,0.485168921039347,0.426088650593888,0.50730444006394,0.433533186159228,0.432676369793896,0.303882622706871,0.36705146225563,0.27272640884735,0.198013980008325,0.212167798285162,0.199248385031539,0.237658547381806,0.204234788433469,0.200940519690122,0.220952429819253,0.376464298098637,0.29480953706725,0.33929265580571,0.548334943001211,0.237492304069671,0.289382875488049,0.223507713912483,0.0618185908665245,0.0940159007893759,0.13015480836781,0.115245390027455,0.127180569382906,0.124504262547207,0.16358009881395,0.11644689008596
"AF534",0.0426263068199499,0.0165478468020995,0.0397144482493958,0.064798504926324,0.144703609085241,0.179987011457946,0.430631021113774,0.312062868729469,0.454108541394549,0.207676915861083,0.181950636066749,0.104559083464162,0.140408141602687,0.210062485313126,0.170824847145704,0.151106566069218,0.166626786971191,0.204494593518682,0.378386392717829,0.348181406475263,0.674944773726909,0.662270967394609,0.98444607635515,1,0.729932399864407,0.927093224522464,0.627947166490823,0.471918664168066,0.402937453548115,0.418962640311497,0.351483755915557,0.325272270010192,0.360440881596622,0.388475578755234,0.517761008143278,0.440979963241811,0.472810348630649,0.492350175887164,0.459556351340029,0.409456173877215,0.448375972699528,0.339223342237558,0.160128494950254,0.193990339327375,0.216664344131742,0.281427761364691,0.194766345955176,0.202847981440526,0.229699693967226,0.425070847718564,0.355891809626738,0.341547118684147,0.552774507130083,0.29985327285593,0.323949008766908,0.218971508123311,0.082814549103781,0.0856735310186762,0.145325130355327,0.170910432980537,0.102647550425083,0.112376081226672,0.174417430882022,0.085238713971104
"AF535",0.0913427229750213,0.0805207932959315,0.191015724442674,0.242571930800658,0.381744926561755,0.666418536818886,1,0.59886705587063,0.484401240985424,0.147112017237221,0.0631869033447532,0.0267914479868124,0.0323330860997969,0.0317015893695119,0.0184382164829632,0.00709905490517861,-0.0319551435258935,0.0993919426724769,0.153299830461288,0.186020019537323,0.315840979713724,0.275981074861672,0.337769079813035,0.265087740447509,0.163489291767136,0.172341864574672,0.080689949820924,0.039902754321697,0.0579083137060291,0.0263280783021882,0.0590515093815093,0.0154285410058632,0.0873687766531566,0.0764919812720761,0.00194745772300994,0.0275890631140291,0.0644144526299796,0.0202100191528617,0.0194151115518951,0.0529906479466404,0.0428184990534799,0.0384524489256741,0.102420613545835,0.0252781035625156,-0.0109921458452741,-0.011016415960776,0.0425753086159377,0.038558071433421,0.0148291615570826,0.0446942561042062,0.0205016839158739,0.0243702177109512,0.0704998714218253,-0.00506596861319437,0.0536528820679939,0.0166454785794433,0.00676027165115926,0.0550964185126759,0.0268582415577981,0.0846779572089737,0.0572264567832534,0.0178723890515689,0.0537634950174754,0.0190943906356228
"AF536",0.0332540711735832,0.0132028627307232,0.032105560798663,0.0561959397157819,0.130736387380884,0.168073673371583,0.395729139892776,0.284104458849325,0.359363578568724,0.165872182471806,0.148237926669035,0.0884684115095578,0.111632270528276,0.158078077386873,0.134861234951105,0.126341374552847,0.132508695386844,0.18073568592875,0.308705608971424,0.310295756551796,0.618697479690736,0.600099007557949,0.945402136441594,1,0.674747061663715,0.904778004943727,0.556735685304467,0.40797665457098,0.351833282685704,0.370605147136835,0.316563720810723,0.264432631137821,0.253762536675633,0.284752189589397,0.377749013816208,0.366547943994493,0.359478873795617,0.399522077257485,0.35608116468885,0.32317106543011,0.353179130814798,0.274203010535252,0.132895409927285,0.158985956643186,0.162978546510293,0.219559747454567,0.15301183958574,0.161051831839225,0.185637979414319,0.342453038270249,0.275975996071561,0.266143633748568,0.39807822651511,0.237435355673564,0.249285285564414,0.164677384342257,0.0671647229580729,0.0678660450418482,0.120532713443473,0.137144876673719,0.085710593286915,0.0927536135818368,0.140438305672252,0.0691758799564126
"AF537",0.0492877908722997,0.0183840762653858,0.0583000228377247,0.0837409474576704,0.107488155414341,0.193389140554618,0.471176747664183,0.392277353439081,0.373671749118607,0.169569341895575,0.0979851885406001,0.0620077207787209,0.0616154212395837,0.103281935986792,0.0851454219454045,0.0802310429998122,0.0571976396127474,0.159882898323795,0.260043846754325,0.270835828687905,0.627357314194287,0.671343336703987,1,0.849035586123857,0.567471049540849,0.685432606480313,0.329975281002143,0.217763085339268,0.191168979678809,0.200122351091083,0.179866532262294,0.132601037191432,0.303927579636193,0.315497219435962,0.431926442119521,0.287455723280587,0.313382982351406,0.281715153748084,0.199353093526147,0.141800246032003,0.210898024770668,0.13827335698273,0.0754027347075733,0.0655821035664948,0.0825038554957219,0.136633580737966,0.0901766804968649,0.0884535827566216,0.0660795659197044,0.152178170643775,0.146117815809827,0.1184211029101,0.204384290962031,0.101867768555554,0.0921693160951446,0.10624921884844,0.0380296364090189,0.0419942709156732,0.056328085246286,0.0824907648971329,0.0597214548037504,0.0607939733512229,0.0665556755293733,0.0188525655981029
"AF538",0.048735128680247,0.0587107066654311,0.183552816898254,0.264003588149155,0.381489201657436,0.630756817759386,1,0.616991241030177,0.29783069483936,0.119566991196355,0.0395192189962614,0.0198850139859683,0.00322629678445382,0.0123984538966265,0.018156690586708,0.0136661617881445,0.054263689206966,0.0937442006809485,0.154920699467336,0.17811771317903,0.237577081620433,0.314439266629956,0.462110466720046,0.298564433048035,0.171032936902377,0.165397736718806,0.0682350633470003,0.0489124486568881,-0.0120687489997678,0.0279539949723798,0.0560963705910708,-0.0297125111448263,0.0696472003412467,0.0622408955566258,0.0662912012233177,-0.0180890684815475,0.0682095313984981,0.0883805177173574,0.0628573217964776,0.0705423752976952,0.0165388852723042,0.0236947966020149,-0.0215806053818549,0.0302450357894063,0.0278920657953128,0.0497203371881674,0.0552584034904726,-0.00232891578860272,-0.00321949645516143,0.0589318615416749,0.0390918902866682,0.0616672259275234,0.0685915986983539,0.0200513232075711,0.0177240819436901,0.0314599828382535,-0.00473918224907371,-0.00682743370959093,0.0159974102441611,0.0146596228275754,0.0109599473868666,0.00710470129581077,-0.0138819231343507,-0.0282270082970186
"AF539",0.0636014810859191,0.089852993476119,0.0315268237755049,0.0490526391347266,0.0753107615617659,0.0921786166202559,0.548574333076934,0.356123635962686,0.395237173937059,0.0836410176913405,0.0825360571086401,0.0312817513212215,0.0597333264040164,0.065886388508696,0.0363705808993866,0.0538938428202293,0.0428464488842845,0.124022754443684,0.258024880482532,0.247995526759151,0.873536026797522,0.616929514795234,1,0.685724563081712,0.416030186498906,0.611308383448223,0.313695844658676,0.259205043981154,0.0958535286223304,0.0856410110904961,0.182844554255814,0.0434482802187973,0.467754321340853,0.561391548304119,0.220443237496749,0.400063960668246,0.242420508294216,0.252863780659226,0.222419015063377,0.108643445474588,0.146698950910047,0.106647586885842,0.105475665291633,0.0403237353881306,0.00569349762057976,0.0646578340207586,0.12864228623935,0.0522682945830104,0.0439859902811353,0.068509062599598,0.0746208685314595,0.093568402699104,0.160441356302323,0.0137015206139056,0.0893781010798852,0.0367708953130437,0.0263708016558662,0.0327787050849918,-0.00290293116203066,0.0416460166172219,-0.0128522424679633,0.0568816259445408,0.0549972896496123,0.0125852888674663
"AF540",0.0532509868533253,0.0206046715194966,0.0141676884716627,0.0716154584533333,0.0318090969508807,0.0534554525586246,0.249432043050029,0.150335333219349,0.212955988210661,0.139119032191723,0.186306093224174,0.109935194848493,0.0573340480195238,0.0507724090349651,0.0408843465930369,0.0566924883532705,0.20795458047416,0.163078799446426,0.170402794333577,0.078770138480846,0.0874329862103104,0.0685670504699668,0.121239016762554,0.212962708306983,0.460806753392302,1,0.805541793681393,0.720611961200285,0.293993955019752,0.125247926111068,0.139368817581115,0.0640545042184025,0.072698336705995,0.072976396697701,0.0100434181114449,0.120017631150735,0.095496688805303,0.110666755071757,0.0647052682174066,0.0900840089842267,0.185982194483511,0.0742935404434737,0.0694639126779199,0.07021900406285,0.0709731612326805,0.0439848785189624,0.271294921865165,0.185124170837952,0.15690304949332,0.297125405343144,0.0910378273988577,0.177412579562752,0.0905017681929497,0.0107973278774457,0.0558414260835272,0.046996735836059,0.0963893171331325,0.0466130620368404,0.0140707080509716,0.0162412725413323,0.0171913451231769,0.0457121765944543,0.0731121416823984,-0.0122198247529087
"AF541",0.0159228856301512,0.00126621110248249,0.055721784995311,0.00972412859762163,0.020886789259582,0.0826634678249087,0.175042824011729,0.098403515151114,0.424281606330338,0.148778059718983,0.214733122766169,0.124503542284803,0.0715910234207556,0.0843856935556801,0.0643381565315772,0.0901446792001006,0.223682133054768,0.170192650894956,0.302089029500707,0.200129733787453,0.423157113533269,0.218854241076718,0.307740762703642,0.434754132937738,0.743391783888564,1,0.814676526134774,0.452410499165393,0.165295179367456,0.157456861557582,0.358135384669198,0.0207842439081837,0.0933607586712411,0.122180937530991,0.0578071803314541,0.132016280787431,0.135837222813437,0.194703952831454,0.266114208749104,0.175684240945176,0.317418134622905,0.179052648571091,0.0814693293281379,0.14983713471218,0.0628670923028039,0.123787280759281,0.302150988257866,0.250921806302631,0.24194650526711,0.477898660150451,0.278678807378453,0.153149847246799,0.365962897819392,0.074732445352704,0.109422796051352,0.139307734912553,0.0560310268241927,0.0976751268941125,0.0975274106935852,0.0445428636766352,0.0277318224406815,0.109795740216746,0.0967964427571509,0.0737084285687673
"AF542",0.0550293622077917,-0.0795493579317109,0.126076235941461,-0.00677685616750527,0.171842497969911,0.277397198629854,0.238755783769717,0.519807754167622,0.350658625180378,0.148709481809603,0.0652402871747642,0.0343037242456682,0.0397299683378025,0.188244587927849,0.0690311422960847,-0.088247888195119,0.300623800866731,0.429424027325247,0.418711435133185,0.1777032049976,0.625637338015263,0.538532140681299,0.38610590190953,0.480913604276936,0.52041849152657,0.450592091896821,0.132594349648664,0.089511319236323,0.139693342329002,0.0690724164651452,0.143314496443832,0.0651731734528021,0.571571678892696,0.639701423597913,1,0.537272906949382,0.623003070393826,0.229056712951177,0.296098517954014,0.196279303116679,0.204292584012931,-0.000149633025092054,-0.133023005596321,0.137001121289407,0.138129197935781,0.153622486586809,0.328277353791408,0.247094609099048,0.0864253371913651,0.337416082231524,0.115605001758618,-0.0639823789608671,0.374483963993032,-0.0350790820689387,0.156508838850514,0.153409726244859,0.115008115359404,0.147715119739861,0.0394391326777682,-0.0542291384051121,-0.0738657296730148,0.0196839197982501,0.0620373363760592,0.0679715907228628
"AF543",0.0926520702808574,-0.0639497470543197,-0.0552400760362333,-0.0245439230000247,0.0813553408491214,0.319808557710441,0.182217664272081,0.29775180428461,-0.154012322213667,0.260157764002037,0.349843850991819,0.308442526327187,0.135640224873085,0.209655730184697,0.190980579534078,0.16365905210129,0.759999428972009,0.565600936265519,0.44304494484118,0.122097313419484,0.340852307107891,0.220306325436998,0.170660243387046,0.432715822154907,0.893157234047076,1,0.547451697078176,0.32005341039173,0.266705580309768,0.0704996769770894,0.324730264600783,0.226635852053658,0.108116894700648,0.223332925595006,0.172007183408185,0.23336788929846,0.289404166579947,0.448267881802757,0.408339202599325,0.379256180042748,0.44828535381004,0.290761773775201,0.145167453143858,0.0693580779493925,0.270680126716508,0.274892694494066,0.788506329600129,0.758797232276862,0.408133425377721,0.888273624776489,0.504103292454376,0.35617766111243,0.543416613389191,0.260657875376137,0.177918274376499,0.259707398830251,0.1142579025784,0.0925926252081131,-0.00910384309662928,0.106212138865303,0.12556497827632,0.0849768844847259,0.222834727578982,0.00218800294319133
"AF544",0.0516663839701931,0.0230189437947194,0.0161187384763989,0.163252053144708,0.0590927736883408,0.160673557042494,0.140994677643684,0.223422482655731,0.329787914925398,0.212081475223533,0.262352778598974,0.171330409124948,0.0763378096041868,0.0667234281866231,0.105288225272724,0.0864871747642731,0.407842280137519,0.442993794832649,0.220343418027989,0.0626493977090402,0.0663917146870455,0.0645658262911296,0.0610348242485099,0.212859529005503,0.643682866300689,1,0.486104479921763,0.493017736656525,0.256845052135787,0.259084818759047,0.168295433828985,0.0851237666809245,0.103010895310941,0.124056689834231,0.047173955254122,0.199658065094002,0.248768230042988,0.186734716120872,0.095242784197877,0.182087737463417,0.191155413718277,0.0846230123546621,0.0827673029642508,0.0820041036494077,0.0973573587043959,0.0668205102297176,0.430769531659398,0.379424877503144,0.194344290091153,0.444827115686471,0.103447753403373,0.292955506682573,0.155803696333914,0.0176202228327515,0.0963542064638939,0.0879206048897533,0.143961372475655,0.0883645431732104,0.0242425121893546,0.0429785809925827,0.0402527064430516,0.0536565572646453,0.120179838048795,-0.0183720130921846
"AF545",0.143311895374133,-0.0150054230439325,0.0526819561289253,0.100436516314495,0.181444379275894,0.216788475452157,0.322174704960654,0.472184359642059,0.243928925229982,0.218943009384307,0.228346980374415,0.0567372437138707,0.022995932794034,0.0324144662121553,-0.0164920486305622,0.0229955063377284,0.097343339153992,0.317589475735075,0.313748251225465,0.241596538808494,0.620018054057009,0.598995111521443,0.525267406232851,0.702126245149656,0.668331718766247,0.730950732018957,0.215035406913199,0.170506781020725,0.169319709594842,0.0825109570731279,0.1773849549917,0.0783871346089128,0.641647828546054,0.776636960911397,1,0.686326422248961,0.568575529270411,0.352522464345362,0.230739076628616,0.27465917202757,0.181283189426125,0.150469459189511,-0.0340811457108946,0.0857607746167005,0.0384780150535916,0.0876024338293219,0.242519157895685,0.188100581704874,0.113086570935588,0.184229858317227,0.114541004625208,0.0974009234224008,0.0379338440196676,0.129692550492304,0.0982867868458844,0.0492537912114549,0.0461142624883073,0.0363887567340164,0.010731957705784,0.01050051887937,0.0989923745596327,0.00319105623934717,0.00972821852092271,0.0200394524718433
"AF546",0.144669455668095,0.0888033808634958,-0.0575007450696084,0.0577263269777272,0.010038318883996,0.105571361864212,0.271535419424259,0.220161564275164,1,0.108827704338758,0.120041112104782,0.117528351585515,0.120420852480495,0.115337703656133,0.135256845688475,-0.118201692271549,0.197291469452485,0.529427850407044,0.584446386369272,0.242296345040674,0.759185982188979,0.260977076463024,0.414388707655276,0.388639200928788,0.570561520072445,0.447614652414394,0.520498637347063,0.492801146204702,0.271223865628851,0.111991873946635,0.220884836741473,0.0894122032765341,0.106413644243648,0.130098647491956,0.167561740038393,0.235774682180553,0.29455468457261,0.29253309465992,0.156151298081186,0.195661670784474,0.467799278650689,0.101409145550015,0.199244931621837,0.0466393158626808,0.127090587119088,0.237465994512897,0.185994126261791,0.0269437444519122,0.430857659514557,0.603432071810168,0.345413970539779,0.705756302619676,0.0761787932207353,0.487341196266464,0.0560226002953969,0.168490683127429,0.0416022956069558,-0.0210561413394321,0.010336482714295,-0.0096647920239379,0.0491906550748095,0.161485130212334,0.108406656273314,-0.0431630007181362
"AF547",0.0491073729244974,-0.0459863570289128,-0.0885502361934532,0.0847584295474853,0.0722243664350878,0.113323037623136,0.36913495356968,0.29896989330756,0.407385641563013,0.415577034389685,0.49862206987284,0.0976557734100771,0.128152321763562,0.19767908276779,0.0726468923585342,0.162125139234278,0.303689944387716,0.471610289706806,0.587677627892747,0.348845591431851,0.656366105650085,0.330322522618002,0.736769724876233,0.657151389281584,1,0.777009605628291,0.880661526603495,0.390989828612433,0.308352244292643,0.235781216572816,0.311001821731126,0.255399342746503,0.205951787073006,0.276345481496264,0.504955545350391,0.584902855601497,0.603738654422366,0.755738431287966,0.718792456545472,0.489459507910381,0.631777531171039,0.423961597794811,0.257755554116819,0.294304793598029,0.219388805368656,0.370563371653417,0.382636521471273,0.342142663727222,0.415334317019971,0.855387376296628,0.600080827742281,0.7302822691916,0.534569674146985,0.225315712928866,0.34955127716306,0.151038930772262,0.123049502314811,0.199998746727321,0.142171800157169,0.0278212463904684,0.0917870209924671,0.0739901715804577,0.200374177779784,0.12255468689569
"AF548",0.075389192400232,0.0409355398874774,0.07013780835448,0.0458020469047479,0.0606927382638631,0.111693018578316,0.37043711313945,0.294736950953141,0.458726449046364,0.156968185896353,0.169620995389159,0.0365001849693073,0.0294146530844288,0.0597689379705159,0.0290911168167851,0.0240379050123642,0.0359095544757249,0.0892341001204669,0.230119082399395,0.265260275976488,0.817965232168551,0.396624921955878,1,0.514242068620797,0.375252387455122,0.308409086801449,0.166628910175763,0.0820635516337684,0.0890676258564093,0.0458146312675707,0.0764984839976827,0.0705803853131276,0.314907796683843,0.35960735653486,0.371675250136927,0.340061891768506,0.272477043168544,0.257496011845371,0.163893092442079,0.0927571348224621,0.20788060501969,0.0729011365865322,0.0169026984475458,0.0927753250045258,0.0897990369390828,0.0546655981046771,0.11047600989715,0.00666732479842359,0.0131515849040512,0.119600845680434,0.169571917371065,0.202539866557834,0.184523463104893,0.0597642488402391,-0.00929030216522613,0.0362187853290238,0.0327553277990767,0.00550369247528254,0.0133193737114288,0.00423939215679303,0.0620036381342355,0.000671784528803099,-0.0156312176278594,0.0232684407892642
"AF549",0.063736847235771,0.0440816119509148,0.0155741057789724,0.0802542485055788,0.120837942433582,0.146930983073852,0.2594829102396,0.155201599235027,0.41090972009908,0.198381434661952,0.233442153422025,0.194763339453505,0.108281168749661,0.129221289521024,0.118645379304283,0.0693033392081769,0.197401954684689,0.23620205381166,0.191084690711245,0.0916150991510963,0.142151459270388,0.130178202595451,0.196179984133617,0.398320711380047,0.431091580905886,1,0.850708122268308,0.83324090806697,0.496817896961086,0.233921810864774,0.240492365569233,0.0417865648247107,0.0830899244504005,0.10088352171245,0.123210983032857,0.101044841894658,0.188649046014153,0.167296547389023,0.191479998588154,0.200235818393255,0.293883730577436,0.152615379363921,0.0586151574874258,0.0388862246518577,0.0753809224652593,0.0720344008646998,0.176901384963649,0.200395789424581,0.163042920680012,0.305862709484082,0.176010705857346,0.212578477065104,0.241314185138314,0.113391137923522,0.100033154945968,0.0551094504643579,0.0647479225799162,0.0904217488269716,0.0742360104277923,0.0676597572803323,0.041371644270965,0.0547619356822709,0.0720401333344293,0.0285218820767508
"AF550",0.0761599553229855,0.0280098229169527,0.0538716851833076,0.0289467889459043,0.0647114674652529,0.14372341080503,0.424858313133488,0.312542114302238,0.434481660497955,0.114777552579966,0.140856273287003,0.0558522765711936,0.0339198283257918,0.0837813143363194,0.0553944122506755,0.0235988333793892,0.0433381783106328,0.114525961168541,0.1930621045202,0.271945909431231,0.594636828759221,0.662475565163777,1,0.719416195916055,0.289963651109595,0.395930580886505,0.159949233117865,0.0941599943647023,0.109387421309414,0.056655289581234,0.0691489617117606,0.0483893528935723,0.415748248523537,0.296917960515877,0.450848179759245,0.229597572096921,0.268249573534965,0.197163354421735,0.120313552172039,0.108010630113474,0.148116010853737,0.0636336254257486,0.0208726450100496,0.0858035264829226,0.0950958988429051,0.0432742828670247,0.119300473099461,0.00704377401732894,0.00944666636966305,0.0925423570237828,0.122953586652255,0.109632818229965,0.155041859628516,0.0493954015495559,-0.00758275179545637,0.0330689779264362,0.0410079900857815,0.00548636395692468,0.0158109329631624,0.0234940724644405,0.0644438220142934,0.000925904549716227,-0.015068346347653,0.0210373889038796
"AF551",0.058183688473093,0.0532948744940808,0.155534207201792,0.221332277240706,0.337216049578804,0.573092407688551,1,0.583523474147623,0.539440190595433,0.175400874603125,0.113778048954386,0.0772852045032081,0.0651691314507298,0.140075928932304,0.0958776102770131,0.0880441697778966,0.0820881005736294,0.206723760361132,0.235707736808043,0.27112014330868,0.3990805046329,0.454275521485961,0.682794392348208,0.662216664527494,0.367888928259343,0.572348624707386,0.407269059246843,0.268261433463975,0.256850132468799,0.297318866050566,0.314649503214155,0.129781474594257,0.177310433412514,0.151669862383128,0.246777843941315,0.201818165254401,0.273743007374393,0.205164586693844,0.207282963110463,0.194280444591198,0.208774094572985,0.122343286064576,0.0909217410944518,0.0826011501378546,0.0853630145369981,0.180927747112983,0.109246346421111,0.103264911937246,0.120735210509627,0.183619173954922,0.173530574742767,0.135060036032603,0.270337891739289,0.155588809633651,0.14276586945636,0.114559879159582,0.0563533112766668,0.0622154313862129,0.0689198738487549,0.0811498337951592,0.0662840413094714,0.0669445355081621,0.0847222996883817,0.0624162167103489
"AF552",0.0351710533208697,0.0225945927927632,0.00873890183093707,0.0654509953994471,0.032085068164158,0.0780303207279354,0.232179565128808,0.110627815375058,0.18909620796479,0.213001209875968,0.142084343020088,0.0959780996029997,0.0437402548150803,0.0576771824324311,0.0747544722784838,0.0896150451015016,0.198272694067309,0.361772848612668,0.226041441516681,0.0543042371627574,0.0887130625846082,0.103364823168195,0.187816977675656,0.396677266107381,0.698986983629898,1,0.709032157602478,0.290698844286533,0.182083375449517,0.118882742227297,0.0409940296320172,0.0626462678641329,0.0900893599544001,0.0423147096607575,0.0360275684923074,0.117717219809188,0.105216912467042,0.108030894873031,0.0575637825535685,0.120237728196306,0.153144923539677,0.0450188767314079,0.0568154857622403,0.0684502124576359,0.0509361296064235,0.0427172463197821,0.191597345020745,0.228551211522167,0.140351021751246,0.244616150141091,0.0784411583519529,0.115004460451083,0.0307333412817022,0.0122627617483856,0.0585898821730933,0.033308046644534,0.0962821233810143,0.0716997370005772,0.0147889552534301,0.0225585075632392,0.0197361518120177,0.054206047278346,0.0501181841907928,-0.00879381615680924
